sc,name,market,industry,trade_date,trade_seq,lookback_obs,raw_close_price,adjustment_factor,adjusted_close_price,entry_price,range_high,range_low,range_width_pct,breakout_margin_pct,day_return_pct,gap_pct,body_ratio,upper_wick_ratio,lower_wick_ratio,volume_ratio,is_bullish,prior_return_20d_pct,prior_return_60d_pct,ma_gap_20_pct,ma_gap_60_pct,ma_slope_20_pct,ma_slope_60_pct,atr_20_pct,atr_20_to_range_ratio,return_20d_pct,return_60d_pct,return_120d_pct,return_240d_pct,future_max_return_240d_pct,future_min_return_60d_pct,dataset_split,bullish_count_10,bullish_count_20,bullish_count_60,up_day_count_10,up_day_count_20,up_day_count_60,high_volume_bullish_count_20,high_volume_bullish_count_60,long_upper_wick_count_20,long_upper_wick_count_60,long_lower_wick_count_20,long_lower_wick_count_60,range_high_touch_count_120,higher_high_count_20,higher_low_count_20,label,label_reason,case_id
7513,コジマ,東証一部,小売,2020-01-10,491,120,562,1.0000000000,562.00000000,562.00000000,528.00000000,422.00000000,0.25118483412322274882,0.0643939393939394,0.0828516377649326,0.0578034682080925,0.52000000000000000000,0.16000000000000000000,0.32000000000000000000,5.4551695319961796,True,0.1635610766045549,0.1781970649895178,0.0867253214734603,0.1979962340569155,0.1323626012699803,0.0267007112894401,0.02731316725978647687,0.14481132075471698113,-0.09430604982206405694,-0.35587188612099644128,-0.03024911032028469751,0.2455516014234875,0.3434163701067616,-0.45195729537366548043,train,4,11,27,3,11,30,1,4,2,9,3,15,4,12,9,non_trend,early_drawdown_breached_failure_threshold,7513_2020-01-10
7516,コーナン商事,東証一部,小売,2018-10-15,193,120,3010,1.0000000000,3010.00000000,3010.00000000,2908.00000000,2235.00000000,0.30111856823266219239,0.0350756533700138,0.1144020733061829,0.0740466493891151,0.39068100358422939068,0.25089605734767025090,0.35842293906810035842,5.6861173453029817,True,0.1514919663351186,0.2040000000000000,0.0777714122028072,0.1525428055419057,0.0931151904184117,0.0364860663707741,0.02323920265780730897,0.10393759286775631501,-0.07541528239202657807,-0.10299003322259136213,-0.12325581395348837209,-0.16611295681063122924,-0.03156146179401993355,-0.17308970099667774086,train,6,13,37,3,12,35,2,2,3,13,6,17,6,13,11,non_trend,early_drawdown_breached_failure_threshold,7516_2018-10-15
7520,エコス,東証一部,小売,2020-04-13,553,120,1807,1.0000000000,1807.00000000,1807.00000000,1760.00000000,1325.00000000,0.32830188679245283019,0.0267045454545455,0.0542590431738623,0.0005834305717620,0.94845360824742268041,0.05154639175257731959,0E-20,2.2516733601070950,True,0.3238095238095238,0.0698638247483718,0.1303640685599900,0.1166498444806064,0.0325205877603746,-0.02048928121059268600,0.04673491975650249032,0.19413793103448275862,0.0276701715550636,0.1029330381848367,0.1793027116768124,0.0514665190924184,0.3801881571665744,-0.01162147205312672939,train,4,11,27,4,11,25,0,1,0,8,7,9,3,13,13,neutral,advanced_but_not_enough_for_long_trend,7520_2020-04-13
7520,エコス,東証一部,小売,2020-10-15,676,120,2494,1.0000000000,2494.00000000,2494.00000000,2361.00000000,1808.00000000,0.30586283185840707965,0.0563320626853028,0.1045172719220549,-0.00841452612931798051,0.99221789883268482490,0E-20,0.00778210116731517510,3.5744616317864726,True,0.1887511916110582,0.1461397058823529,0.1273335442751887,0.1181182377906629,-0.00085809773281546382,0.0368465090334377,0.03448275862068965517,0.15551537070524412297,-0.06535685645549318364,-0.19045709703287890938,-0.24699278267842822775,-0.22774659182036888532,-0.00801924619085805934,-0.19045709703287890938,train,4,10,30,4,11,30,2,4,4,9,4,7,2,12,11,non_trend,early_drawdown_breached_failure_threshold,7520_2020-10-15
7521,ムサシ,JQS,卸売,2019-04-09,293,120,2373,1.0000000000,2373.00000000,2373.00000000,2298.00000000,2066.00000000,0.11229428848015488867,0.0326370757180157,0.0500000000000000,0.2212389380530973,0.96750000000000000000,0E-20,0.03250000000000000000,57.6000000000000000,False,0.1381294964028777,0.0791268758526603,0.0748986478834960,0.0919465300519208,0.0393098415836923,0.0041586125636306,0.03116308470290771176,0.31875000000000000000,-0.06447534766118836915,-0.08386009270965023177,-0.17994100294985250737,-0.34344711335861778340,0.0113780025284450,-0.10113780025284450063,train,3,6,20,4,12,31,1,2,3,4,2,7,6,11,12,non_trend,early_drawdown_breached_failure_threshold,7521_2019-04-09
7521,ムサシ,JQS,卸売,2020-08-28,624,120,2099,1.0000000000,2099.00000000,2099.00000000,2000.00000000,1507.00000000,0.32714001327140013271,0.0495000000000000,0.0547738693467337,0E-20,0.45798319327731092437,0.42016806722689075630,0.12184873949579831933,23.1168831168831169,True,0.0932291666666667,0.1426238432226456,0.0787614030579468,0.0933430565683925,0.0059974665873898,0.0392370916374200,0.01862791805621724631,0.07931034482758620690,0.0119104335397808,-0.07575035731300619343,-0.07813244402096236303,0.0233444497379705,0.0828966174368747,-0.07575035731300619343,train,6,11,33,6,10,32,3,7,3,10,4,12,9,10,12,non_trend,future_max_return_never_reached_half_trend_threshold,7521_2020-08-28
7522,ワタミ,東証一部,小売,2019-02-15,274,120,1510,1.0000000000,1510.00000000,1510.00000000,1441.00000000,1184.00000000,0.21706081081081081081,0.0478834142956280,0.0694050991501416,0.0141643059490085,0.80412371134020618557,0.18556701030927835052,0.01030927835051546392,6.4774163889208137,True,0.0965867828612927,0.0478834142956280,0.0765337040601718,0.1051610778370070,0.0526454033771107,0.0107636919586714,0.01708609271523178808,0.10038910505836575875,0.1013245033112583,-0.06490066225165562914,0.0907284768211921,-0.17748344370860927152,0.1291390728476821,-0.06490066225165562914,train,6,10,31,5,12,33,0,3,0,3,11,20,3,11,13,non_trend,future_max_return_never_reached_half_trend_threshold,7522_2019-02-15
7523,アールビバン,JQS,小売,2018-08-30,164,120,752,1.0000000000,752.00000000,752.00000000,736.00000000,633.00000000,0.16271721958925750395,0.0217391304347826,0.0217391304347826,0.0054347826086957,0.80000000000000000000,0.13333333333333333333,0.06666666666666666667,2.7983324648254299,True,0.0804597701149425,0.0804597701149425,0.0782134920065955,0.0829753018265607,0.0094073377234243,0.0107226898910749,0.01409574468085106383,0.10291262135922330097,0.0159574468085106,0.1702127659574468,-0.10106382978723404255,-0.19946808510638297872,0.2074468085106383,-0.00398936170212765957,train,6,9,24,7,10,27,2,5,4,10,4,18,2,8,10,non_trend,confirm_horizon_return_non_positive,7523_2018-08-30
7523,アールビバン,JQS,小売,2019-11-13,453,120,645,1.0000000000,645.00000000,645.00000000,628.00000000,595.00000000,0.05546218487394957983,0.0270700636942675,0.0270700636942675,0.0143312101910828,0.16000000000000000000,0.84000000000000000000,0E-20,10.6730007917656374,True,0.0732113144758735,0.0626029654036244,0.0543522680833674,0.0607971054218519,0.0064988483053636,0.0018123901581722,0.01186046511627906977,0.23181818181818181818,0.0248062015503876,0.1131782945736434,-0.31317829457364341085,-0.22790697674418604651,0.1131782945736434,-0.02945736434108527132,train,5,9,26,5,9,27,3,7,9,16,4,14,12,9,12,non_trend,future_max_return_never_reached_half_trend_threshold,7523_2019-11-13
7525,リックス,東証一部,卸売,2019-12-13,475,120,1740,1.0000000000,1740.00000000,1740.00000000,1684.00000000,1417.00000000,0.18842625264643613267,0.0332541567695962,0.0332541567695962,0.0095011876484561,0.64516129032258064516,0E-20,0.35483870967741935484,3.2707774798927614,True,0.0648714810281518,0.1523178807947020,0.0550250113688040,0.0893382583108996,0.0303304804148185,0.0398185921360993,0.01229885057471264368,0.08014981273408239700,-0.00402298850574712644,-0.23045977011494252874,-0.10229885057471264368,-0.03448275862068965517,0.0160919540229885,-0.27413793103448275862,train,6,9,36,7,11,32,3,11,2,6,2,13,3,11,11,non_trend,early_drawdown_breached_failure_threshold,7525_2019-12-13
7527,システムソフト,東証一部,情報通信,2019-07-09,369,120,125,1.0000000000,125.00000000,125.00000000,108.00000000,90.00000000,0.20000000000000000000,0.1574074074074074,0.3157894736842105,0.0210526315789474,1.00000000000000000000,0E-20,0E-20,67.8650660993769944,True,0.3440860215053763,0.2019230769230769,0.3319126265316995,0.2891027844620144,-0.02137643378519290928,-0.02741558007355399498,0.02560000000000000000,0.17777777777777777778,-0.12000000000000000000,-0.14400000000000000000,-0.20000000000000000000,-0.24000000000000000000,0.0320000000000000,-0.17600000000000000000,train,5,7,16,5,7,17,1,3,7,21,8,25,1,5,6,non_trend,early_drawdown_breached_failure_threshold,7527_2019-07-09
7532,ドンキホーテホールディングス,東証一部,小売,2018-10-11,191,120,6680,0.0500000000,334.00000000,334.00000000,302.50000000,247.25000000,0.22345803842264914055,0.1041322314049587,0.1041322314049587,0.0661157024793388,0.56097560975609756098,0.29268292682926829268,0.14634146341463414634,7.4319134590014951,True,0.2796934865900383,0.2324723247232472,0.1794826520702746,0.2397729557511174,0.0649680330951486,0.0224228719619222,0.02889221556886227545,0.17466063348416289593,0.0943113772455090,-0.06586826347305389222,0.0389221556886228,0.0035928143712575,0.1467065868263473,-0.06586826347305389222,train,5,10,29,5,12,33,1,4,3,13,3,12,1,11,9,non_trend,future_max_return_never_reached_half_trend_threshold,7532_2018-10-11
7532,パン・パシフィック・インターナショナルホールディングス,東証一部,小売,2020-01-07,488,120,1920,0.2000000000,384.00000000,384.00000000,372.20000000,310.50000000,0.19871175523349436393,0.0317033852767329,0.0497539639147075,0.0218698742482231,0.75000000000000000000,0.13235294117647058824,0.11764705882352941176,2.3916858373149295,True,0.0732252655114589,0.1053540587219344,0.0510181738559229,0.0846844811027626,0.0310418783158370,0.0149074020985035,0.01489583333333333333,0.09270664505672609400,-0.07812500000000000000,0.0437500000000000,0.2453125000000000,0.2437500000000000,0.3588541666666667,-0.10416666666666666667,train,3,9,27,4,10,30,1,1,4,11,6,11,4,10,10,non_trend,early_drawdown_breached_failure_threshold,7532_2020-01-07
7538,大水,東証二部,卸売,2019-12-10,470,120,258,1.0000000000,258.00000000,258.00000000,252.00000000,210.00000000,0.20000000000000000000,0.0238095238095238,0.0238095238095238,0.0079365079365079,0.66666666666666666667,0E-20,0.33333333333333333333,2.8363283147158815,True,0.0840336134453782,0.1466666666666667,0.0439004653044710,0.0888373074488289,0.0521498510004257,0.0301427432794725,0.01705426356589147287,0.10476190476190476190,-0.01162790697674418605,-0.20930232558139534884,-0.12403100775193798450,-0.10077519379844961240,0E-20,-0.20930232558139534884,train,4,7,22,4,10,27,2,5,3,13,6,15,4,9,11,non_trend,early_drawdown_breached_failure_threshold,7538_2019-12-10
7538,大水,東証二部,卸売,2020-09-10,648,120,251,1.0000000000,251.00000000,251.00000000,235.00000000,188.00000000,0.25000000000000000000,0.0680851063829787,0.1008771929824561,-0.00438596491228070175,0.80000000000000000000,0.20000000000000000000,0E-20,12.1481481481481481,True,0.1008771929824561,0.1205357142857143,0.1084124530801501,0.1170449488206498,0.0184393973465257,0.00133689839572192513,0.01972111553784860558,0.10531914893617021277,-0.07569721115537848606,-0.08366533864541832669,0.0039840637450199,-0.00398406374501992032,0.0438247011952191,-0.11952191235059760956,train,5,10,22,6,11,27,2,6,3,19,4,11,1,7,9,non_trend,early_drawdown_breached_failure_threshold,7538_2020-09-10
7539,アイナボホールディングス,JQS,卸売,2019-07-25,380,120,1017,0.5000000000,508.50000000,508.50000000,495.50000000,436.00000000,0.13646788990825688073,0.0262361251261352,0.0262361251261352,0.0070635721493441,0.61290322580645161290,0.38709677419354838710,0E-20,2.9215116279069767,True,0.0582726326742976,0.1030368763557484,0.0498606379684113,0.0769502294387575,0.0357658380112269,0.0191930638749483,0.01027531956735496559,0.08781512605042016807,-0.04523107177974434612,-0.08161258603736479843,0.0039331366764995,-0.19370698131760078663,0.0068829891838741,-0.11012782694198623402,train,4,9,23,5,10,31,1,8,4,17,2,11,3,9,11,non_trend,early_drawdown_breached_failure_threshold,7539_2019-07-25
7539,アイナボホールディングス,JQS,卸売,2020-11-12,695,120,991,0.5000000000,495.50000000,495.50000000,485.00000000,386.00000000,0.25647668393782383420,0.0216494845360825,0.0333680917622523,0.0302398331595412,0.12000000000000000000,0.24000000000000000000,0.64000000000000000000,5.5218216318785579,True,0.0565031982942431,0.0890109890109890,0.0691552486783903,0.0670255720053836,-0.01099018352539479300,0.0371687016081001,0.01508577194752774975,0.07550505050505050505,-0.05045408678102926337,0.1301715438950555,0.1200807265388496,0.0332996972754793,0.1715438950554995,-0.05045408678102926337,train,5,10,29,6,9,34,2,7,3,7,2,13,1,8,9,non_trend,future_max_return_never_reached_half_trend_threshold,7539_2020-11-12
7544,スリーエフ,東証二部,小売,2018-10-30,204,120,417,1.0000000000,417.00000000,417.00000000,402.00000000,331.00000000,0.21450151057401812689,0.0373134328358209,0.0610687022900763,0.0178117048346056,0.77272727272727272727,0.18181818181818181818,0.04545454545454545455,4.9122807017543860,True,0.0944881889763780,0.0944881889763780,0.0690937059351365,0.1341795104261106,0.1088841506751955,0.0036396724294813,0.02709832134292565947,0.15915492957746478873,0.2230215827338129,-0.23261390887290167866,-0.08393285371702637890,-0.08633093525179856115,0.3069544364508393,-0.28057553956834532374,train,4,9,25,5,9,25,0,3,2,11,6,14,2,10,10,non_trend,early_drawdown_breached_failure_threshold,7544_2018-10-30
7544,スリーエフ,東証二部,小売,2019-11-29,465,120,454,1.0000000000,454.00000000,454.00000000,420.00000000,362.00000000,0.16022099447513812155,0.0809523809523810,0.1073170731707317,0.0024390243902439,0.75438596491228070175,0.10526315789473684211,0.14035087719298245614,13.0382450009706853,True,0.1884816753926702,0.2404371584699454,0.1521380535465043,0.1751509922346851,0.0247041997139514,0.0193491644678980,0.03072687224669603524,0.24051724137931034483,-0.09911894273127753304,-0.29515418502202643172,-0.30837004405286343612,-0.33480176211453744493,0.0308370044052863,-0.30396475770925110132,train,4,7,25,4,8,23,3,7,6,13,6,22,1,7,8,non_trend,early_drawdown_breached_failure_threshold,7544_2019-11-29
7545,西松屋チェーン,東証一部,小売,2019-11-27,463,120,996,1.0000000000,996.00000000,996.00000000,976.00000000,818.00000000,0.19315403422982885086,0.0204918032786885,0.0225872689938398,0.0020533880903491,0.95238095238095238095,0.04761904761904761905,0E-20,1.5206711005648207,True,0.0236382322713258,0.0933040614709111,0.0420590081607031,0.0539682539682540,0.0079620353282362,0.0304968921522300,0.01315261044176706827,0.08291139240506329114,-0.05220883534136546185,-0.21686746987951807229,-0.07228915662650602410,0.6817269076305221,0.8564257028112450,-0.21686746987951807229,train,5,6,24,5,9,34,1,3,5,12,7,10,8,10,9,non_trend,early_drawdown_breached_failure_threshold,7545_2019-11-27
7552,ハピネット,東証一部,卸売,2018-08-10,150,120,1826,0.5000000000,913.00000000,913.00000000,868.50000000,669.00000000,0.29820627802690582960,0.0512377662636730,0.1926845199216199,0.1038536903984324,0.60444444444444444444,0E-20,0.39555555555555555556,15.7093944936916655,True,0.2823033707865169,0.2013157894736842,0.2201804209822920,0.2599620493358634,0.0769673635349574,-0.00966926335930025967,0.02231653888280394304,0.10213032581453634085,-0.05038335158817086528,-0.02354874041621029573,-0.14841182913472070099,-0.31215772179627601314,0.0936473165388828,-0.10460021905805038335,train,4,8,22,5,10,26,0,2,4,12,1,9,5,12,12,non_trend,early_drawdown_breached_failure_threshold,7552_2018-08-10
7552,ハピネット,東証一部,卸売,2020-09-03,649,120,1327,0.5000000000,663.50000000,663.50000000,650.00000000,484.50000000,0.34158926728586171311,0.0207692307692308,0.0407843137254902,0.0109803921568627,0.67857142857142857143,0.01785714285714285714,0.30357142857142857143,1.9360025727608940,True,0.1630148992112182,0.1609798775153106,0.0549747585165163,0.1258324967124334,0.1020721075918868,0.0561363161195902,0.02603617181612660136,0.10438066465256797583,0.0723436322532027,0.1002260738507913,0.1522230595327807,0.1085154483798041,0.2637528259231349,-0.01733232856066314996,train,3,11,27,2,10,26,4,8,2,7,4,9,5,10,11,neutral,advanced_but_not_enough_for_long_trend,7552_2020-09-03
7554,幸楽苑ホールディングス,東証一部,小売,2018-11-28,224,120,2063,1.0000000000,2063.00000000,2063.00000000,2004.00000000,1525.00000000,0.31409836065573770492,0.0294411177644711,0.0482723577235772,0.0106707317073171,0.88095238095238095238,0.01190476190476190476,0.10714285714285714286,1.7172861113970967,True,0.1211956521739130,0.2671990171990172,0.0653515453536110,0.1890946818321549,0.1867684010541153,0.0667869111181709,0.02559379544352884149,0.11022964509394572025,0.1977702375181774,0.2205525933107126,0.4081434803683955,0.0106640814348037,0.6311197285506544,-0.02569074163839069317,train,7,15,33,6,12,32,3,6,2,10,2,12,3,11,14,trend,future_max_and_confirm_return_cleared_thresholds,7554_2018-11-28
7555,大田花き,JQS,卸売,2019-05-31,221,120,871,1.0000000000,871.00000000,871.00000000,853.00000000,705.00000000,0.20992907801418439716,0.0211019929660023,0.0211019929660023,0.0175849941383353,0.09090909090909090909,0.51515151515151515152,0.39393939393939393939,2.5862068965517241,True,0.1964285714285714,0.2354609929078014,0.1206896551724138,0.1507211273808213,0.0365430781541744,0.0221697051541751,0.02543053960964408726,0.14966216216216216216,-0.11595866819747416762,-0.12743972445464982778,-0.13088404133180252583,-0.20780711825487944891,-0.06544202066590126292,-0.15384615384615384615,train,8,8,21,8,11,34,6,10,2,5,2,6,1,10,7,non_trend,early_drawdown_breached_failure_threshold,7555_2019-05-31
7561,ハークスレイ,東証一部,小売,2019-12-30,486,120,1146,0.5000000000,573.00000000,573.00000000,557.00000000,498.00000000,0.11847389558232931727,0.0287253141831239,0.0287253141831239,0.0134649910233393,0.42500000000000000000,0.35000000000000000000,0.22500000000000000000,2.0940170940170940,True,0.0977011494252874,0.0780809031044214,0.0720299345182413,0.0883018629018218,0.0163046061700813,0.0099910480209732,0.01954624781849912740,0.18983050847457627119,0.1082024432809773,-0.11692844677137870855,-0.09947643979057591623,-0.23298429319371727749,0.1788830715532286,-0.13874345549738219895,train,4,10,30,5,9,26,3,6,12,19,2,13,1,11,12,non_trend,early_drawdown_breached_failure_threshold,7561_2019-12-30
